user_id,user_idx
15182732,937
15194242,938
15195780,939
15200651,940
15201559,941
15203581,942
15206951,943
15216147,944
15220853,945
15223619,946
15234072,947
15235266,948
15236155,949
15236305,950
15237247,951
15238700,952
15241003,953
15244807,954
15248993,955
15249113,956
15254148,957
15256095,958
15257975,959
15265904,960
15267898,961
15275729,962
15276984,963
15278124,964
15278177,965
15286324,966
15288190,967
15290172,968
15290333,969
15291931,970
15293096,971
15294551,972
15295050,973
15300487,974
15301503,975
15304262,976
15311104,977
15315204,978
15320741,979
15325904,980
15326206,981
15328895,982
15330755,983
15332026,984
15333188,985
15334475,986
15335778,987
15337309,988
15338626,989
15355832,990
15357193,991
15359820,992
15360184,993
15362047,994
15362483,995
15365269,996
15368940,997
15369448,998
15373716,999
15374279,1000
15374755,1001
15384060,1002
15384197,1003
15386283,1004
15386444,1005
15386743,1006
15391258,1007
15392391,1008
15394768,1009
15395753,1010
15396479,1011
15399504,1012
15406311,1013
15410898,1014
15416336,1015
15416823,1016
15417890,1017
15427912,1018
15432179,1019
15438151,1020
15438913,1021
15446261,1022
15448945,1023
15450994,1024
15452937,1025
15453766,1026
15455893,1027
15460027,1028
15460345,1029
15463297,1030
15466131,1031
15466595,1032
15467680,1033
15468048,1034
15469918,1035
15471305,1036
15473483,1037
15476174,1038
15477189,1039
15478977,1040
15480409,1041
15481502,1042
15483126,1043
15483453,1044
15485379,1045
15486485,1046
15487846,1047
15488482,1048
15494825,1049
15498028,1050
15503462,1051
15518855,1052
15519174,1053
15520480,1054
15521774,1055
15522566,1056
15525062,1057
15530713,1058
15532354,1059
15534499,1060
15542781,1061
15543658,1062
15545122,1063
15549747,1064
15552272,1065
15552458,1066
15555497,1067
15557891,1068
15558298,1069
15559326,1070
15559669,1071
15569336,1072
15569772,1073
15574237,1074
15574740,1075
15575479,1076
15575583,1077
15576211,1078
15576378,1079
15580422,1080
15589386,1081
15589520,1082
15590364,1083
15593503,1084
15593696,1085
15594244,1086
15595632,1087
15596875,1088
15603299,1089
15603370,1090
15603912,1091
15605972,1092
15606486,1093
15611054,1094
15617140,1095
15617333,1096
15626479,1097
15628202,1098
15630058,1099
15632943,1100
15636966,1101
15640075,1102
15640977,1103
15647852,1104
15649636,1105
15650210,1106
15652824,1107
15653527,1108
15656004,1109
15659227,1110
15660894,1111
15663023,1112
15665878,1113
15666463,1114
15667732,1115
15678283,1116
15678388,1117
15678925,1118
15679401,1119
15681320,1120
15683864,1121
15687937,1122
15693064,1123
15693190,1124
15694971,1125
15696011,1126
15696583,1127
15707332,1128
15710392,1129
15711601,1130
15713084,1131
15716520,1132
15717406,1133
15719871,1134
15722811,1135
15723295,1136
15724740,1137
15730258,1138
15730804,1139
15730883,1140
15731713,1141
15734539,1142
15736890,1143
15738612,1144
15741036,1145
15741370,1146
15743527,1147
15750898,1148
15751454,1149
15752695,1150
15754281,1151
15755706,1152
15757611,1153
15758707,1154
15759452,1155
15759771,1156
15765108,1157
15769858,1158
15773072,1159
15773724,1160
15774259,1161
15774775,1162
15777611,1163
15780614,1164
15781594,1165
15784513,1166
15786332,1167
15786957,1168
15801372,1169
15801838,1170
15803316,1171
15807422,1172
15808113,1173
15809540,1174
15809597,1175
15810778,1176
15811322,1177
15811625,1178
15815996,1179
15818705,1180
15818978,1181
15819729,1182
15824279,1183
15827727,1184
15833396,1185
15839277,1186
15839504,1187
15839938,1188
15841927,1189
15844321,1190
15844512,1191
15846580,1192
15846999,1193
15847581,1194
15850297,1195
15856187,1196
15863582,1197
15864609,1198
15868821,1199
15876810,1200
15881267,1201
15886477,1202
15888299,1203
15891653,1204
15896024,1205
15896497,1206
15905679,1207
15906702,1208
15906933,1209
15907343,1210
15908741,1211
15911806,1212
15916118,1213
15917488,1214
15917916,1215
15921296,1216
15922713,1217
15924321,1218
15929435,1219
15933201,1220
15933649,1221
15933655,1222
15935213,1223
15935549,1224
15936802,1225
15936981,1226
15939282,1227
15946976,1228
15949789,1229
15949848,1230
15949854,1231
15950882,1232
15951166,1233
15952640,1234
15953894,1235
15954574,1236
15955009,1237
15958198,1238
15959570,1239
15962972,1240
15963827,1241
15964196,1242
15964210,1243
15968617,1244
15970073,1245
15971189,1246
15972158,1247
15972765,1248
15976697,1249
15977008,1250
15977038,1251
15978380,1252
15978463,1253
15982094,1254
15982292,1255
15983306,1256
15985291,1257
15985378,1258
15990041,1259
15991600,1260
15992132,1261
15992293,1262
15993333,1263
15998041,1264
15999548,1265
16000199,1266
16003300,1267
16004319,1268
16004747,1269
16005117,1270
16005393,1271
16005762,1272
16005929,1273
16006466,1274
16006638,1275
16007465,1276
16016867,1277
16017563,1278
16018777,1279
16020526,1280
16021340,1281
16025963,1282
16026053,1283
16028034,1284
16036909,1285
16037334,1286
16044195,1287
16045317,1288
16046964,1289
16049790,1290
16051263,1291
16051287,1292
16051828,1293
16054300,1294
16054501,1295
16054584,1296
16054602,1297
16058324,1298
16058649,1299
16059891,1300
16062936,1301
16069112,1302
16072089,1303
16072697,1304
16074930,1305
16076418,1306
16077407,1307
16078390,1308
16079937,1309
16085265,1310
16085409,1311
16086228,1312
16087279,1313
16087780,1314
16088799,1315
16088941,1316
16088964,1317
16090774,1318
16090877,1319
16092768,1320
16093403,1321
16097988,1322
16098834,1323
